entity,app_name,group,source,country,lang_query,rating,text,date,thumbs_up,app_version,lang_detected
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Sollte schon funktionieren und da keine Rechnungen mehr ausgedruckt werden vor allem dann., zwecks Preiskalkulation.",2025-06-14T04:51:29Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,komisch,2025-06-12T16:25:22Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Die App bietet keine Möglichkeit zwei Kundenkonten zu verwalten. Zum Beispiel eine Karte vom Arbeitgeber und eine von einem Verein.,2025-06-12T05:01:08Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Schade, seit dem letzten Update empfinde ich die App als sehr unübersichtlich. einfach nur den Prospekt für die kommende Woche zu sehen stellt sich als unglaublich schwierig heraus.",2025-06-08T10:42:35Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Alles bestens,2025-06-06T16:15:45Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"es wäre hilfreich, wenn ich in der App den richtigen Standort/Gang für Produkte finden könnte.",2025-05-31T12:56:08Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"App ist ganz gut, allerdings hat sie ein paar Mankos In der Suche kann man nicht wirklich filtern und nach Angeboten suchen. Auch ist die Schlagwort Logik fragwürdig. App funktioniert teilweise nicht im WLan",2025-05-27T04:51:32Z,0,3.73,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Leider hängt sie immer wieder,2025-04-26T16:58:22Z,0,3.72.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,noch neu für mich muß mich noch umstellen,2025-04-21T15:36:40Z,0,3.72.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Problemlose, gut beschriebene Installation und App tut das was man braucht.",2025-04-19T07:56:16Z,0,3.72.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Was soll der Quatsch mit Coupons aktivieren? Fangt nicht so an wie Lidl. Da gehe ich nämlich schon gar nicht mehr hin...,2025-04-17T17:16:38Z,1,3.72.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles gut,2025-04-15T18:17:43Z,0,3.72.2,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"1 Stern, weil die App auf älteren Handys nicht mal zum Download bereit steht. Und das bei einer ""Einkaufsapp"" die erstmal erzwungenermaßen Rechnungen anzeigen soll, also eine ""wahnwitzige"" Prozessorleistung/Auflösung etc. erfordert. Liebe App-Entwickler: ""Setzen, sechs"".",2025-04-11T17:59:24Z,6,3.72.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ich finde es zum kotzen das die Angebote nur noch digital zu Verfügung stehen werden.Als alter Kunde ist man nix mehr wert.Ein Hoch saufen unsere Zukunft..,2025-03-22T15:04:32Z,2,3.72.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Scan & Go funktioniert seit dem letzten Update nicht mehr. Am Checkout ist der Warenkorb leer, sobald man die Kundenkarte gescannt hat.",2025-03-03T14:10:46Z,0,3.71.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Seit dem letzten Update funktioniert die app nicht mehr einwandfrei. Bei Listen immer die Meldung ""hier herrscht gähnende Leere"" vorher war alles top, jetzt unbenutzbar",2025-03-02T09:16:33Z,1,3.71.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ganz gut. Danke,2025-02-12T17:18:47Z,0,3.70.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Seit dem Update geht nichts mehr. Einkaufslisten werden nicht angezeigt, nur Fehlermeldungen genau das gleiche bei der Suche von Artikeln. Fehlermeldung, gähnende leere hier!!!!! Davor war ich mega zufrieden",2025-02-04T03:45:12Z,1,3.70.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Seher nettes Personal,2025-01-29T14:11:19Z,0,3.70.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Sehr schlecht, Rechnung von heute wird nicht angezeigt",2025-01-13T11:51:10Z,1,3.69,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Leider wurde die Mengenangabe in der Einkaufsliste entfernt. Irre!,2024-12-30T10:45:54Z,0,3.69,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Top Top,2024-12-28T08:12:16Z,0,3.69,en
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ich bin sehr zufrieden mit der App,2024-12-19T11:00:35Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ok first time,2024-12-18T18:52:46Z,0,3.67,en
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles Super,2024-12-16T23:13:53Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Ist mit meinem Gerät plötzlich nicht mehr kompatibel. Trotz aktueller Android Version😡,2024-12-15T11:37:09Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Die Karte ist gut und hilfreich. man kann das Sortiment nach bestimmen Dingen durchsuchen und mit etwas Glück, findet man sie auch. Ein Punkt Abzug: Die Werbung verspricht ""beim nächsten Einkauf 10 Eruo Guthaben"",, jedoch ist dieses leider eine Fehlanzeige...",2024-12-12T16:19:20Z,0,3.68,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Noch keine Erfahrung,2024-12-07T09:35:36Z,0,3.68,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Von der Sache her gut. App ist teilweise sehr langsam im öffnen und die gesetzten Filter für die Suche kann man nicht entfernen, daher nur 2 Sterne",2024-12-03T21:32:49Z,0,3.68,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Einkaufslistenfunktion ist schwer fehlerhaft. Ganze Kategorien werden nicht angezeigt produkte werden wenn sie in mehrerer Kategorien vorkommen wie beispielsweise Tamarillo in doppelt angezeigt 1x unter Gemüse und 1x unter Obst. Absolut unausgegoren das ganze hier Edit: gestern das erst mal scan & go ausprobiert leider wurde beim scrollen immerwieder was gelöscht, weil die minimalste seitliche Bewegung dabei zeitgleich auch als input von der App interpretiert wird. Sowas darf nicht passieren.",2024-11-24T16:54:23Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Metro Österreich gibt es nicht ? LG,2024-11-12T22:04:07Z,0,3.68,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Hallo, ich wollte mich neu anmelden aber das vorgegebene Paßwort funktkonierte nicht. Ich wollte mich ""über Paßwort vergessen"" neu anmelden und bekam die Meldung: Nachricht im Postfach; es kam aber nichts an.",2024-10-31T10:03:46Z,0,3.67,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles bestens. I,2024-10-29T15:20:54Z,0,3.67,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Bekomme zu 80% wenn ich die App nutzen möchte, ein schönes Bild mit einer Satelliten Schüssel und dem Text deine Verbindung scheint nicht zu funktionieren, wobei alle anderen Apps funktionieren. 😞 Problem gelöst, App deinstalliert.",2024-10-29T13:16:55Z,0,3.67,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Naja, es gibt bessere und weniger ""komplizierend"".",2024-10-26T14:24:37Z,0,3.67,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"""hmmm hier herrscht eine gähnende leere ""❗ bin eingeloggt aber bekomme nicht zu sehen 🙈 nicht mal das Sortiment.... Wenn diese Problem sich nicht endet brauche ich kein App mehr...",2024-10-24T14:50:23Z,0,3.67,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Es ist gut die Karte nun mobil dabei haben zu können aber die Bedienung der App ist eher umständlich,2024-10-20T08:29:23Z,0,3.67,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Autofill für Passwörter geht nicht,2024-10-09T19:18:44Z,0,3.66.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Hervorragend und innovativ. Ich bin sehr begeistert von den Möglichkeiten, bis hin zur Bestands- und Preisprüfung im Markt vor Ort von zu Hause aus. Sehr gut! 👍",2024-09-13T20:13:51Z,0,3.65,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Kundenservice gibt es keinen, oder er ist im Jahresurlaub. Ich habe auf meine Stornierung vor einer Woche immer noch keine Antwort bekommen. Und vor der Wartezeit der Reklamation des defekten Artikels gestern grauts mir jetzt schon.",2024-09-11T07:21:39Z,0,3.65,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Mit der App hat man den Ausweis immer dabei. Auch Scan & Go ist gut gelöst. Allerdings fehlt die Anzeigt, wo man ein Produkt findet (Gang, Abteilung,...), d ein Stern Abzug. Zwei Sterne ziehe ich für die grottige Suche ab. Mit Glück findet man das richtige Produkt in einer langen Liste zusammengewürfelter Produkte... absolut unbrauchbar.",2024-09-08T19:30:04Z,6,3.65,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,sehr übersichtlich und anwender freundlich,2024-09-06T15:17:27Z,0,3.65,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Warum geht die app nicht im Querformat?,2024-08-20T11:47:37Z,0,3.64,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Leider fehlt die Funktion der Digitale Einkaufsvollmacht und nicht wie auf der Homepage beschrieben auf der Startseite. Auch in anderen Menü Punkten ist diese nicht zu finden.,2024-08-11T02:54:03Z,0,3.63,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Haben die App extra runtergeladen wegen der Einfachheit der digitalen vollmachten. Können das aber nicht auf der Startseite finden oder sonst wo,2024-07-18T11:32:38Z,0,3.63,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ich bin sehr zufrieden mit der Metro und kaufe dort gerne.,2024-07-12T06:16:54Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Ich habe gerade gemerkt, dass wenn ich eine einkaufsliste auf einem gerät erstelle, wird es nicht mit der zweiten handy synchronisiert. Also die einkaufsliste wird nur auf dem gerät gespeichert und nicht in der cloud. Funktion wurde hinzugefügt mit der neuen update",2024-07-05T11:39:02Z,2,3.62.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Nach anfänglichen Problemen ist die App inzwischen auch auf älterem Android nutzbar. Leider kann man nicht alle Werbeemails in den Einstellungen verhindern ohne Kontolöschung.,2024-07-05T06:39:43Z,1,3.62.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Einfach und gut,2024-07-01T16:02:14Z,0,3.62.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Sehr freundlich , bekomme alles für Beruf und privat .Alles übersichtlich und für unseren kleinen gibt es auch was .Kleine Pause Kaffee schmeckt , die Atmosphäre sehr angenehm",2024-06-30T16:33:58Z,1,3.62.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Die neuen Merklisten sind exkrementenhaft. Ich frage mich, warum muss man ein funktionierendes Feature so verändern, dass die Bedienung wesentlich mehr Klicks benötigt ohne einen echten Mehrwert darzustellen. Hat der Programmierer keinen Teamleiter, der ihn überwacht? Ziehe ein Downgrade über alternativen PlayStore in Betracht.",2024-06-28T17:35:56Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Eigentlich praktisch, Karte immer dabei, Einkaufvolmachten schnell erstellen und verwalten. Aber in einigen Bereichen lange Ladezeiten, und Prospekte und Angebote anderer Metros werden nicht geladen.",2024-06-28T14:52:26Z,1,3.62.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles bestens! 👍😄,2024-06-27T11:16:48Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Funktioniert Perfekt,2024-06-22T19:50:14Z,0,3.62.3,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Leider kann ich das Unternehmenskonto in der App nicht löschen, weil der ""löschen"" Button nicht erreichbar ist. Die Funktion ""Unternehmen hinzufügen"" zeigt das verknüpfte Unternehmen nicht an, das Profil kann nicht gewechselt werden. Im Moment ist die App nicht nutzbar...",2024-06-16T17:01:40Z,1,3.62.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ich bin zufrieden. Weitet so,2024-06-13T11:01:46Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Die App lässt sich nicht öffnen. Hat bisher immer geklappt. Heute wollte ich sie nutze. Sie schließt sofort wieder.,2024-06-11T11:08:55Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Super app,2024-06-05T21:01:20Z,0,NA,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Bei der Eingabe des Verifizierungs-Code bricht die Installation ab. XIAOMI 13.,2024-06-01T07:53:46Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Mein Arbeitgeber seit 1976,2024-05-14T19:48:20Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Leider funktioniert Scan & Go nicht. Bei antippen von Scan & Go wird die App geschlossen. Wenn alle Optionen funktionieren, ist die App 👍",2024-04-26T16:21:27Z,0,3.61,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Mit einem Konto angemeldet, Karte hinzufügen quittiert die App bei Eingabe des Bestätigungscodes nur mit Abstürzen... Vllt weil Sie in einem anderen Konto schon hinzugefügt ist?!",2024-04-16T10:58:02Z,0,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Geile App für Metro Kunden Alle Rechnungen digital Werbung Man kann einkauftsvollmachen mit einem Klick schicken. Scan and Go ist auch super ind spart Zeit! Und die Karte brauch man auch nicht mehr!,2024-04-08T10:20:46Z,1,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Megastarke IT und Support von Metro. Ein kleines Problem wurde schnell und professionell gelöst. Vielen Dank!,2024-04-02T15:51:07Z,0,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Seit einer Woche komme ich nicht mehr rein. Fehlermeldung ""keine Verbindung zum Server"". Support sagt nur, ich soll es mit einer besseren Internetverbindung versuchen. Ohne meine digitale Karte kann ich aber nicht mehr einkaufen gehen.",2024-03-28T08:29:01Z,0,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Alles bestens, bis auf das ich keine digitale Einkaufsvollmacht auszustellen kann.",2024-03-25T21:39:19Z,0,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Gerne Kunde. Alles schick,2024-03-24T19:26:44Z,0,3.60,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Eine wirklich tolle App die immer mehr Funktionen bekommt!,2024-03-21T10:49:44Z,1,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Braucht physische Karte. Hinweis damit statt mit der vergessenen Karte rein zu kommen vom Support vor Ort also falsch. Erlaubt weder die Eingabe der Kundennummer noch die vorhandene Metro Karte in Google Wallet zu nutzen. Email an Support wurde nie beantwortet.,2024-03-14T22:05:47Z,1,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Diese APP kostet mich mehr Zeit als 30km zum Markt zu fahren ...,2024-03-11T13:57:15Z,1,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"16.11.21:Eigentlich fand ich die App sehr gut. Leider werden Produkte ständig als Verfügbar angezeigt, im Markt ist das Regal dann aber leer. Das ist extrem ärgerlich und unwirtschaftlich, wenn man nach der Verfügbarkeit den Markt und Einkauf auswählt und plant. 06.03.24 Leider funktioniet die Verfügbarkeitabfrage immer noch nicht zuverlässig. Auch die Suchfunktion ist sehr schlecht, wenn man bei der Suche nach Versandkartons auch Alkoholprodukte angezeigt bekommt.",2024-03-06T13:06:11Z,9,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Leider oft Angebote schnell vergriffen.,2024-02-29T13:03:25Z,0,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr praktisch und übersichtlich und informativ,2024-02-28T20:09:00Z,0,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"App lässt sich sehr leicht einrichten. Alle Belege sind abrufbar, gekaufte Artikel einsehbar. Leider ist die Suchfunktion sehr schlecht, einfache Suchanfragen wie ""Mixer"", oder ""Miniofen"" ergeben 0 Resultate. Bei Suchanfrage ""Einwegbecher"" erhält man auch Glasvarianten. Wird man bei einem Artikel fündig, lässt sich weder ein Filter noch eine Sortiermöglickeit anwenden. Das Menü ist unübersichtlich. Die Mailadresse lässt sich nicht ändern, mal schauen, wann der Kundendienst auf reagiert.",2024-02-27T21:02:57Z,3,3.59,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Alles gut.,2024-02-18T11:04:10Z,0,3.57,fr
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Die App scheint wertlos! Die Metro-Karte zu scannen geht noch. Jedoch nach Eingabe des Namens geht nichts mehr. Der Klick auf WEITER tut nichts mehr. Na dann eben nicht. Nachtrag: Habe heute eine Aktualisierung der App bekommen. Auf einmal funktioniert es. Darum habe ich die Sterne von einem auf 4 hochgestuft.,2024-02-15T18:39:31Z,7,3.58.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Gute App! Besonders praktisch ist die digitale Kundenkarte und das Feature Scan & Go. So wird der Einkauf zusätzlich vereinfacht.,2024-01-31T12:49:10Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kann keinen Barcode scannen.,2024-01-19T16:25:35Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Leider geht die Scan & Go Funktion nicht. Wenn man Scan & Go aufruft hängt sich die App auf.,2024-01-07T18:18:37Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Ich bin spätestens nach meinem ersten ""scan and go""-Einkauf restlos zufrieden mit der App!!!",2023-12-30T15:12:10Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Es sind leider nicht alle Gutscheine in der App,2023-12-28T07:14:35Z,1,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Sehr Gut,2023-12-25T19:12:56Z,0,3.57,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,So weit so gut. Man könnte die App um einen Bereich Einkaufsberechtigungen / Mitgliederverwaltung ergänzen,2023-12-12T16:36:42Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Ich kann nicht wie beschrieben eine temporäre Vollmacht erteilen.,2023-12-10T18:19:14Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Der Suchbutton um Produkte ausfindig zu machen ist katastrophal. Ständig werden die Produkte wahllos gewürfelt und ausgeworfen. Als Beispiel, ich suchte für meine Tochter einen Barbie Camper. Ausgeworfen wurden mir unter anderem unter der Rubrik Spielzeug, Werkzeugklingen.",2023-12-06T20:04:19Z,1,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Funktioniert meist nicht oder sehr langsam,2023-11-27T13:19:31Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Super 😃 bekomme viele Infos darüber,2023-11-11T00:40:07Z,0,3.56.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Einfach und bequem bedienen,2023-11-03T03:53:11Z,0,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Bei Nutzung von Scan and go beendet sich die Anwendung auf meinen Galaxy Z Fold 5 (beide Bildschirme). Den Cache zu leeren bringt keine Abhilfe. Sonst läuft die App ohne Probleme.,2023-11-02T12:07:03Z,1,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Digitale Einkaufsberechtigung und Marktplatz geht nicht mehr seit dem Update,2023-11-01T12:14:50Z,0,3.55.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Scan&Go geht nach wie vor nicht, Support schweigt und die Mitarbeiter haben keine Ahnung. Bis vor kurzem war hier eine 4* Bewertung. Update 22.06.2023: Geht immer noch nicht. Personal: Schulterzucken. Metro Kundenservice: Schweigt, keine Reaktion auf Mails oder Rezensionen. 18.10.2023: Geht nach wie vor nicht. Mitarbeiter zucken mit den Schultern und sagen ""Systemfehler"".",2023-10-18T18:46:00Z,11,3.54.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,😡👎 Viel Potential nach oben. Unprofessionell und wenig hilfreich. Leider immer noch kein Login mit Fingerabdruck möglich.,2023-10-07T10:03:08Z,1,3.54.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"App gut nutzbar aber seit 14 Tagen erscheint immer die Meldung "" Metro App angehalten und das schliesst sie . Knn weder dugutake Kundenkarte noch sonstiges bei App nutzen . Feedback geschrieben aber keinerlei Rückmeldung erhalten . Support ist meines Erachtens etwas anderes, als das was hier geboten wird . APP FUNKTIONIERT IMMER NOCH NICHT. DAS PROBLEM WURDE NICHT BEHOBEN",2023-10-05T09:24:38Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Bleibt ständig stehen!,2023-10-03T11:33:24Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Nach der Installation hat die App genau 1 mal funktioniert. Jeder Versuch die App zu öffnen geht nicht, App muss immer angehalten werden, so die Fehlermeldung. 🙁",2023-09-28T16:15:44Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Hallo Hilfe,App stürzt seit 1 Woche immer wieder ab! Deinstalliert neu geladen,keine Besserung",2023-09-28T15:19:31Z,2,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Seit letzter Woche stürzt die App nach dem öffnen direkt ab. Daten und Cache löschen bringt nix. Nach Neuinstallation und Anmeldung besteht das Problem immer noch bzw wieder.,2023-09-26T08:19:00Z,3,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Ich habe sehr gute Erfahrungen mit der App gemacht.,2023-09-25T13:39:05Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Funktioniert,2023-09-19T10:09:07Z,0,3.54,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Zugriff von überall und zu jeder Zeit, klar strukturiert, tolle Angebote",2023-09-05T06:22:53Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Die App funktioniert heute am Freitag immer noch nicht!! Seit 2 Tagen stürzt die App beim Öffnen ab und schließt sich wieder.,2023-08-25T10:33:34Z,1,3.53,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Stürzt sofort ab,2023-08-22T20:30:42Z,0,3.52,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,App stürzt immer ab beim einloggen,2023-08-12T11:26:37Z,0,3.51.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,Kann weder meine Karte aktivieren noch mich registrieren. App bricht immer alls ab.,2023-08-12T10:31:49Z,1,3.51.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Übersichtlich ...und ausgesprochen praktisch. Perfekt, wenn sich die Einkaufsliste noch mit iPad und Handy synchronisieren ließe. Und praktisch wäre eine Sortierfunktion der Merkliste.",2023-07-25T18:55:29Z,1,3.51.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,"Die App an sich ist ok. Leider hat man vergessen den Mitarbeitern beizubringen, dass Kunden die App (insbesondere Scan & Go) tatsächlich nutzen möchten und daher auch die die App nur halb so nützlich.",2023-07-21T15:50:27Z,0,3.51.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,3,Kann die Karte nicht digitalisieren.,2023-07-15T12:08:07Z,0,3.51,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,Leider kann ich keine digitale Einkaufvollmacht erstellen!,2023-07-11T12:31:25Z,1,3.51,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Da sollten die App Ersteller noch Mal zur Schule gehen. Überfüllt, unübersichtlich nicht funktionell. Meist funktioniert sie nicht ein Mal. Schade",2023-06-21T18:16:01Z,2,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Super sehr gut,2023-06-19T15:57:14Z,0,3.50.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Klasse weiter so!!!,2023-05-30T17:54:27Z,0,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Top Ware, immer alles vorrätig und falls Mal nicht kann man es bestellen und 2-3 Tage später ist es da gutes Preis Leistung Verhältnis",2023-05-30T16:14:15Z,0,3.50,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,Ich kann in der App auf dem Handy nicht mehr auf die Prospekte zugreifen. Auf dem Tablet funktioniert alles einwandfrei.,2023-05-18T06:41:32Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Da ich meine Firma nicht mehr habe und demzufolge meine Karte abgelaufen ist, brauche ich die App auch nicht mehr. Schade, aber ich kann auch wo anders einkaufen gehen und das dann oft noch günstiger, wie ich festgestellt habe. Bedauern??? Ich darf ja nicht ohne Membercard.🖕",2023-05-11T16:34:43Z,0,NA,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Unbrauchbar, wenn man nach ""kopierpapier a4 weiß "" sucht, bekommt man bereits an der 3. Stelle farbiges Papier.",2023-05-08T20:22:37Z,0,3.49.1,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,"Super, immer dabei, keine Karte mehr",2023-04-26T13:20:13Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,5,Soweit eine super Sache.,2023-04-24T22:37:48Z,0,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,1,"Ich habe genau das Problem welches bereits Michael V. geschildert hat. Ich kann den gesamten Einkauf scannen, d.h. die Artikel werden gefunden. Im Warenkorb wird jedoch kein Gesamtbetrag erzeugt, der Einkauf lässt sich im Kassenbereich nicht abschließen. Liebes Metro Team, die Meldung habe ich bereits gemacht. Im Übrigen ist die App keine Herausforderung, ich habe sie lange genug erfolgreich genutzt 😉!",2023-04-17T11:13:45Z,10,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,4,"Update: Die Entwickler haben sofort reagiert, toller Service! ****** Um eine digitale Einkaufsberechtigung zu erteilen, soll ich die App aktualisieren. Die App ist auf dem neuesten Stand, keine Aktualisierung möglich. Der Barcode Scanner stellt nicht immer scharf, wie bei anderen Lese-Apps. Sonst ganz ok!",2023-03-29T08:54:36Z,1,3.48.2,de
METRO app,METRO Companion,METRO (reference),Google Play,us,de,2,"Die App funktioniert jetzt wieder HURRAAAAA Obwohl Kein Update gemacht wurde...... Komisch komisch, doch ein Fehler auf eurem Server....... Werde mir im Markt trotzdem mal eine Karte holen, und updates der app werde ich erstmal NICHT laden solange es jetzt funzt.... Sachen vormerken, aber wo die liegen ????? Gang X Regal Y..... Sagte ja EXTRA: NICHT UPDATEN !!!! Jetzt nicht jammern wenn nix geht.",2023-03-28T18:12:57Z,0,3.47.3,de
